Date,Price
2018-09-21,137.919998
2018-09-24,136.110001
2018-09-25,135.050003
2018-09-26,133.729996
2018-09-27,132.699997
2018-09-28,131.509995
2018-10-01,131.779999
2018-10-02,132.039993
2018-10-03,133.070007
2018-10-04,131.619995
2018-10-05,130.570007
2018-10-08,129.470001
2018-10-09,128.610001
2018-10-10,125.57
2018-10-11,122
2018-10-12,122.540001
2018-10-15,121.010002
2018-10-16,121.309998
2018-10-17,122.620003
2018-10-18,121.580002
2018-10-19,120.370003
2018-10-22,120.120003
2018-10-23,116.970001
2018-10-24,117.010002
2018-10-25,113.93
2018-10-26,113.279999
2018-10-29,115.339996
2018-10-30,113.139999
2018-10-31,116.889999
2018-11-01,119.160004
2018-11-02,121.230003
2018-11-05,120.599998
2018-11-06,121.07
2018-11-07,123.489998
2018-11-08,124.169998
2018-11-09,123.269997
2018-11-12,121.879997
2018-11-13,120.459999
2018-11-14,120.870003
2018-11-15,119.519997
2018-11-16,121.379997
2018-11-19,122.360001
2018-11-20,119.230003
2018-11-21,118.900002
2018-11-23,118.589996
2018-11-26,119.339996
2018-11-27,118.779999
2018-11-28,118.160004
